Account_Number,DUNS_Number,Government_ID,Company_Name,Country_Code,Address_1,Address_2,City,State,Postcode,Source_Filename,Source_Row_Index,Source_Contributor_ID,Source_File_Format,Mapping_Reference_ID,Record_Status,Record_Version,Insert_Timestamp,Last_Modified_Timestamp,Inserted_By_Job,Last_Modified_By_Job,Processing_System
ACCT-10012,,TAX200012,Horizon Textiles,NL,112 Market St,Suite 22,Chicago,TX,70012,root_trade_mixed.xml,12,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10013,,TAX200013,Horizon Textiles,SG,113 Market St,Suite 23,Chicago,CO,70013,root_trade_mixed.xml,13,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10014,,TAX200014,EverPeak Logistics,AU,114 Market St,Suite 24,Denver,CO,70014,root_trade_mixed.xml,14,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10015,,TAX200015,BlueRiver Foods,AU,115 Market St,Suite 25,Dallas,MA,70015,root_trade_mixed.xml,15,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10016,,TAX200016,Crestline Pharma,AU,116 Market St,Suite 26,Boston,MA,70016,root_trade_mixed.xml,16,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10017,,TAX200017,Juniper Auto Parts,US,117 Market St,Suite 27,Boston,GA,70017,root_trade_mixed.xml,17,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10018,,TAX200018,Delta Retail Group,DE,118 Market St,Suite 28,Seattle,CA,70018,root_trade_mixed.xml,18,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
None,,TAX200019,Ionis Manufacturing,FR,119 Market St,Suite 29,Seattle,WA,70019,root_trade_mixed.xml,19,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10020,,TAX200020,Juniper Auto Parts,GB,120 Market St,Suite 30,Atlanta,TX,70020,root_trade_mixed.xml,20,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10021,,TAX200021,Delta Retail Group,GB,121 Market St,Suite 31,Chicago,CA,70021,root_trade_mixed.xml,21,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10022,,TAX200022,Ionis Manufacturing,US,122 Market St,Suite 32,Miami,GA,70022,root_trade_mixed.xml,22,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10023,,TAX200023,Juniper Auto Parts,AU,123 Market St,Suite 33,Austin,WA,70023,root_trade_mixed.xml,23,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10024,,TAX200024,Futura Electronics,AU,124 Market St,Suite 34,Miami,GA,70024,root_trade_mixed.xml,24,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
ACCT-10025,,TAX200025,Apex Metals Ltd,DE,125 Market St,Suite 35,Atlanta,TX,70025,root_trade_mixed.xml,25,RETEST2,xml,7506c810-ba71-483b-aa62-ae0b3d36b3ec,ACTIVE,1,2026-03-08T12:09:59.456796+00:00,2026-03-08T12:09:59.456796+00:00,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,5f62e4b2-c0df-4523-bb5b-e438db1f4dd4,DataIngestionPOC-1.0
